Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2022-01-31,424.4195251464844,424.7685575099905,414.8917534598383,416.2407272712182,152251400
2022-02-01,427.2872314453125,427.928697788192,421.61773069576964,425.14582437015105,123155400
2022-02-02,431.43804931640625,432.1644132687847,427.3816559914496,429.692858513143,117361000
2022-02-03,421.2970886230469,427.3061803398797,420.4574993371218,425.40063739567904,118024400
2022-02-04,423.2781066894531,427.1269342906215,418.6840011085922,421.06124440475634,118454400
2022-02-07,421.919677734375,425.4383293530502,420.5895604027736,424.0421998784849,84472900
2022-02-08,425.39117431640625,426.31566099325914,419.9952501952537,421.41970760411243,81012000
2022-02-09,431.61724853515625,431.9379817631401,429.2305914308077,429.4286854386847,92589900
2022-02-10,423.8629455566406,431.7775795121979,421.86306271080866,425.7684883309894,140103700
2022-02-11,415.5049133300781,426.0231836326423,414.0710421144383,423.947845988049,153214600
2022-02-14,414.1464538574219,416.5802950386649,410.67495835599806,414.99548562999905,123006300
2022-02-15,420.82537841796875,420.99517327307245,418.0708037959125,418.5896597934599,88482700
2022-02-16,421.2970886230469,422.6743616661116,416.90110575473415,418.7783495538221,84863600
2022-02-17,412.2975769042969,421.2687799533193,411.6938522260274,418.10857447395847,102259100
2022-02-18,409.6279296875,413.8069331704449,407.3544691120626,412.5522705879942,132642900
2022-02-22,405.23193359375,410.8259516984403,401.7321096953835,407.4204966635997,124391800
2022-02-23,398.04364013671875,408.71284849771104,397.477628508236,408.1468368692283,132578000
2022-02-24,404.03387451171875,404.4678331044579,387.3744592030102,387.7329054308326,213942900
2022-02-25,412.9485168457031,413.0334142854598,403.6188380777887,405.2696888019006,121804500
2022-02-28,411.8919372558594,413.37299295759,406.29791910816897,407.55255287050466,145615000
2022-03-01,405.61871337890625,412.4013531876371,402.9112942533806,410.39202759579075,137785900
2022-03-02,413.0805358886719,414.8068411449072,407.1186004140651,407.8732634005898,117726500
2022-03-03,411.0240173339844,416.1180643570966,409.22222854392,415.5143397383029,105501700
2022-03-04,407.6846008300781,408.8165952787163,403.63765086397046,407.2883840604993,113978200
2022-03-07,395.6664123535156,407.8072341448679,395.60037142345385,407.09972677904506,137896600
2022-03-08,392.66656494140625,403.0055972451965,391.60058263341585,395.84562657872834,164772700
2022-03-09,403.1943359375,405.1753624907321,398.8643939390567,401.05295715574266,116990800
2022-03-10,401.37359619140625,402.2697547820951,396.61913933731984,398.5812801406087,93972700
2022-03-11,396.2701110839844,404.47717812137785,395.76069779012516,403.8640109133582,95636300
2022-03-14,393.3741149902344,400.4963446455009,392.23267777731564,397.0437338622443,95729200
2022-03-15,402.0245361328125,402.65655987964084,394.7136272071247,395.9871173439881,106219100
2022-03-16,410.9391174316406,410.99571571466925,400.7321381601262,405.5337798825797,144954800
2022-03-17,416.0803527832031,416.0803527832031,408.6468044640496,409.02413595065417,102676900
2022-03-18,420.6376647949219,420.95939445645286,413.729876857018,414.4679693459392,106345500
2022-03-21,420.51458740234375,422.47335203270006,417.00389114982016,420.4672563901048,88349800
2022-03-22,425.4352111816406,426.37201295183075,421.9055997031732,421.9055997031732,74650400
2022-03-23,419.9562683105469,424.39429439850414,419.8711071405114,422.8991946168003,79426100
2022-03-24,426.28680419921875,426.2962761766024,420.86467470667094,421.98127067470915,64736900
2022-03-25,428.36865234375,428.64307980820996,424.33751705816746,426.92085470819296,77101300
2022-03-28,431.4156494140625,431.4156494140625,425.8799424500739,427.77248986490883,68529800
2022-03-29,436.752685546875,437.24476643262324,432.6174734274144,435.30488770608923,86581500
2022-03-30,434.0556945800781,436.4213784858384,431.94549414006815,435.6075682057086,79666900
2022-03-31,427.3750915527344,434.11255605182595,426.9208697553412,433.2893025074121,121699900
2022-04-01,428.5862731933594,429.09724017093697,425.0093599604166,428.9553048993876,89048800
2022-04-04,432.2577819824219,432.36188709811455,427.96172050083106,428.7849739372156,59601000
2022-04-05,426.7978210449219,433.23247058270414,425.65283796639494,430.76271011439627,74214500
2022-04-06,422.5301818847656,424.81070528964915,419.64405824278475,422.8803274607899,106898000
2022-04-07,424.65924072265625,426.47609894481815,419.70077574327007,421.6500972677455,78097200
2022-04-08,423.52374267578125,426.4193379958125,421.98131186663085,423.9022463943376,79272700
2022-04-11,416.2847595214844,421.0918174503352,415.7832355906516,420.24961995400275,89770500
2022-04-12,414.7423400878906,421.8015343492119,413.1904372386116,419.2749706687826,84363600
2022-04-13,419.4926452636719,420.2496527692532,414.31652630785027,414.49632064407325,74070400
2022-04-14,414.2691955566406,420.8363377308492,414.1650904269717,419.7197127519559,97869500
2022-04-18,414.43951416015625,416.1238802748247,412.2062931005156,413.341833148195,66002500
2022-04-19,421.129638671875,421.848787018053,414.1650495021856,414.33537183065033,77821000
2022-04-20,420.8173828125,423.5237406996165,419.65348460531936,422.9086685500845,65224400
2022-04-21,414.5246276855469,425.83260921448067,413.6162130786086,424.44158581105347,85417300
2022-04-22,403.1504211425781,414.5435347350055,402.5826511949937,413.4364107712959,132471800
2022-04-25,405.4877624511719,405.65808479066646,396.33728283967,400.90780109531795,119647700
2022-04-26,393.7445068359375,403.1504700703284,393.71611977901205,402.95173179386785,103996300
2022-04-27,394.8515625,400.19803127751527,392.7130038669715,394.8231754479945,122030000
2022-04-28,404.82537841796875,406.55707558525125,395.1639313315665,399.6019576141651,105449100
2022-04-29,389.8648376464844,402.9896517108529,389.11727319719967,400.8321484246278,145491100
2022-05-02,392.2115478515625,393.5741843394114,383.2597775315031,389.93102468617633,158312500
2022-05-03,394.00946044921875,396.4224469103301,391.15169530175734,392.7130700591638,100028200
2022-05-04,406.00823974609375,406.57600980928174,391.4829309462933,394.67186907445193,144247900
2022-05-05,391.5775146484375,402.16631958492377,387.44230322988835,401.7404848718178,172929100
2022-05-06,389.2402648925781,392.5143641838962,383.9316826887412,389.01316841951103,151770800
2022-05-09,376.7778015136719,384.575087347115,375.1975117716512,383.3354711443122,155586100
2022-05-10,377.6484069824219,384.26285159656214,373.60782825671424,382.75827972149085,132497200
2022-05-11,371.6490173339844,382.3324561154293,370.9014529815829,376.6832006420824,142361000
2022-05-12,371.2609558105469,374.53505416069913,364.4572467735061,368.45052225228403,125090800
2022-05-13,380.13702392578125,381.5185752675218,374.35527733219214,375.3961840463711,104174400
2022-05-16,378.5946960449219,382.26624315358947,376.2384834313431,378.4906197842672,78622400
2022-05-17,386.3824768066406,386.61904522716617,380.9508462343475,384.6886388298432,83029700
2022-05-18,370.8067932128906,382.1053033485448,369.5671769928699,381.82143279357103,117674500
2022-05-19,368.5357666015625,372.96434969897865,366.3120175133911,367.7409001168937,98510700
2022-05-20,368.6965637207031,375.6989821356005,360.09494071422534,372.12206931233277,131432200
2022-05-23,375.5949401855469,376.36141951205695,369.40630258818845,371.7246556441584,76414900
2022-05-24,372.7278137207031,373.92009911254564,366.17011411463403,371.46925335188774,91448800
2022-05-25,376.0207824707031,377.9890479746067,370.83522098115014,371.2326397707966,91472900
2022-05-26,383.5342102050781,385.1712741839689,377.04278616008014,377.25096753960395,82168300
2022-05-27,392.9496154785156,393.0631636990263,385.7957888065358,385.9944981924295,84768700
2022-05-31,390.7447814941406,394.0851264101224,388.0005936135915,391.3314665518741,95937000
2022-06-01,387.58428955078125,393.8770046632853,385.06719773018256,392.8645136255513,86585800
2022-06-02,394.9652099609375,395.01251209671574,385.1712709822698,387.42340710258367,79609600
2022-06-03,388.48321533203125,391.795173302903,387.50855457000824,390.24327056369185,71874300
2022-06-06,389.6661071777344,394.22712507510215,388.492707995611,392.4954566785765,57508900
2022-06-07,393.4038391113281,393.8580609068562,385.71062891259504,386.17432268656637,59272400
2022-06-08,389.126708984375,393.4795741929143,388.33184246632624,391.69110286881636,64350000
2022-06-09,379.8721618652344,389.61877058958953,379.8721618652344,387.34771921360226,86289800
2022-06-10,368.8575134277344,374.51624111312117,368.81021128921816,373.6646004739386,132893900
2022-06-13,354.8526306152344,361.2967520769685,353.2439538052529,359.4420637467876,170004900
2022-06-14,353.7833251953125,357.6346658846879,350.679548775885,356.60323107069917,104011800
2022-06-15,358.8269958496094,363.27446487884,352.1273619331276,357.08582684228884,125666800
2022-06-16,346.9512023925781,351.0107241373277,344.51927236083463,350.6038334285706,134473300
2022-06-17,347.6991882324219,351.0444787331084,344.19238154711957,347.3665849634016,111113900
2022-06-21,356.4519958496094,357.8395151338056,353.3538089384876,353.42985407891445,76811900
2022-06-22,355.8057861328125,359.9208378596493,351.8047441204501,352.2229054186672,90059400
2022-06-23,359.2935791015625,360.02534683784137,354.3802275814878,357.94408234086904,79292100
2022-06-24,370.7169189453125,370.72643183907684,362.43928023680013,362.4677899153683,98050300
2022-06-27,369.3009033203125,371.93339374615164,368.20799359853146,371.6387840560035,66009600
2022-06-28,361.7550354003906,373.6440649503389,361.6409966809316,370.859513206885,86548900
2022-06-29,361.46038818359375,363.2945784041764,359.63571085622056,362.3062236029839,65676000
2022-06-30,358.5238342285156,361.7645700473963,354.06663699104956,357.5639599441416,112508300
2022-07-01,362.3157653808594,362.7529525002182,355.2450743514729,357.8680810567147,74839700
2022-07-05,363.00006103515625,363.01908682641243,354.3897883879628,357.2218760257325,81438000
2022-07-06,364.2259826660156,366.7159247303021,360.75716958402745,363.1425568197513,70426200
2022-07-07,369.6810607910156,370.47936086311995,364.2449925833958,366.0031669220348,64525900
2022-07-08,369.3769226074219,371.24913544426704,366.51632594229847,368.04639364512565,72397800
2022-07-11,365.1573791503906,367.66631821985214,364.4636048722329,366.6969600116307,58366900
2022-07-12,361.9261169433594,366.99155941529256,360.17745545859367,364.60614303529803,62219200
2022-07-13,360.025390625,362.96203282628903,356.06239989210513,356.48056122161495,84224600
2022-07-14,359.15106201171875,360.234458871572,352.6220841639683,355.064490796516,89704800
2022-07-15,366.0126953125,366.12673404152474,361.650539910931,363.56074662755304,79060400
2022-07-18,362.9905700683594,369.77613578928634,361.76459566817937,369.10138727564373,63203600
2022-07-19,372.79815673828125,373.36837922709503,366.25969640840725,366.91541891741446,78506000
2022-07-20,375.1741638183594,376.5902220427515,371.6198214217243,372.98834417392436,71843800
2022-07-21,378.9945983886719,379.0421048535145,372.1900078667484,374.59442084284586,64903900
2022-07-22,375.478271484375,380.31560739398503,373.2544293512537,379.1181717855212,72197300
2022-07-25,375.93438720703125,376.7897064873113,373.6915196914538,376.10544526254284,53631500
2022-07-26,371.48675537109375,374.4993845551237,370.59341339787153,374.29030390175836,52946400
2022-07-27,381.1329040527344,382.8815653652331,374.4898588407444,374.7844685236655,82342100
2022-07-28,385.9132385253906,386.60698374585616,378.38636390787866,381.9407350618802,73966600
2022-07-29,391.5393371582031,392.52772101696127,386.5784500823875,387.3482404042619,87003700
2022-08-01,390.3799133300781,392.8888811641739,388.1275616169894,388.84033261494034,69997500
2022-08-02,387.804443359375,392.49923066625485,386.6260045869153,388.81182405248916,63435400
2022-08-03,393.8773193359375,395.0462453718832,389.6481992309968,389.9332960683664,67820600
2022-08-04,393.6111755371094,394.48549174301655,391.96703995040895,393.80123040665455,45656600
2022-08-05,392.9459228515625,393.5921616324373,389.2680289335886,389.32504829644654,56814900
2022-08-08,392.4897155761719,396.88989316531894,391.387292955347,394.63754145835884,53886100
2022-08-09,390.9311218261719,392.26162182953084,389.85720892972773,391.75793150673337,44931800
2022-08-10,399.1422424316406,399.284819832152,396.0345713490144,397.9923133525369,68665700
2022-08-11,399.1422424316406,403.8560554717358,398.40096176043045,401.99332639825303,59489700
2022-08-12,405.8993225097656,406.00384833286853,400.1306223802401,401.08098369306896,61694500
2022-08-15,407.57196044921875,408.09467660080554,403.6279665910464,403.68498595264106,54048300
2022-08-16,408.3702697753906,410.29950209001703,405.69024389909407,406.4980568196023,59289000
2022-08-17,405.4717102050781,408.18024616058966,403.4664614502562,404.76845200711864,63563400
2022-08-18,406.650146484375,407.3343788381746,404.3787688555106,405.67124641632466,49023200
2022-08-19,401.1855163574219,404.1506388492187,400.31117123671885,403.884538856435,68016900
2022-08-22,392.8318786621094,396.51928542351556,391.92902375820364,396.3481983345936,77695600
2022-08-23,391.8815612792969,394.79917797760174,391.33033538049193,392.40424849113856,49105200
2022-08-24,393.135986328125,394.50447996842576,390.9691636437866,391.6533959625738,49177800
2022-08-25,398.6861267089844,398.73363317866927,393.53515507562247,394.62806490293383,50942300
2022-08-26,385.19097900390625,399.11376779613755,385.13395963978553,398.5720838369905,103087000
2022-08-29,382.64398193359375,385.69463364222986,381.28497221012304,382.2353335276929,65370800
2022-08-30,378.4433898925781,384.04103223682625,376.3430994030369,383.80344189629403,85652400
2022-08-31,375.56378173828125,381.3229690519403,375.4307462340977,380.07799803546214,76029700
2022-09-01,376.7423095703125,377.0844257808097,370.6789987050582,373.38753471575,78740100
2022-09-02,372.7697448730469,381.6271200488621,370.9545511254495,380.41065862148133,99632100
2022-09-06,371.36322021484375,374.5564205138696,369.1393780774377,373.61557203339373,76637400
2022-09-07,378.0347595214844,378.8045499413538,370.8310328137159,371.0495973756983,70964200
2022-09-08,380.505615234375,380.9617700406463,374.55634494566635,375.76332221027627,80821700
2022-09-09,386.4169006347656,387.28173287628084,382.48239103068937,382.7484910278691,76706900
2022-09-12,390.570068359375,391.29235238310486,388.1846517040693,388.4887743459273,69256300
2022-09-13,373.5870361328125,383.0906492168183,372.46561674955393,381.88367179340526,122947100
2022-09-14,375.0126037597656,376.5331877578143,371.7053357392143,374.8890521407821,85023700
2022-09-15,370.7549743652344,376.30508130578556,369.4814936051546,373.4539971854713,87633800
2022-09-16,367.9264831542969,368.58492846304785,364.6342566105422,366.5714428970576,103084800
2022-09-19,370.77972412109375,370.77972412109375,364.7010595826664,364.77741710532587,73278500
2022-09-20,366.52374267578125,368.4609000016925,363.7659311992638,367.4493811490609,77274900
2022-09-21,360.1301574707031,371.50498233585387,360.1206054997159,368.45132204995605,106746600
2022-09-22,357.10516357421875,360.9985532046951,356.36083780125125,359.35721571534805,89472600
2022-09-23,351.12200927734375,353.66988190419056,346.67512846528666,353.6317031293157,122346900
2022-09-26,347.64837646484375,353.27853570562985,346.42691809015844,349.6523393463072,92581200
2022-09-27,346.76092529296875,353.459857136267,344.3657100991575,351.18870108949443,108294100
2022-09-28,353.5838928222656,355.27293178744674,346.01657657366974,347.71516751010176,110802200
2022-09-29,346.1979064941406,350.3203103402681,343.24923029563433,350.03404240715685,112952300
2022-09-30,340.8444519042969,349.17519794486384,340.7108699138818,345.25315265968237,153711200
2022-10-03,349.8431701660156,351.6944470852205,342.78161312339256,344.5660844856892,89756500
2022-10-04,360.6836242675781,360.71225105913686,349.80500664731017,355.3683600338881,103602800
2022-10-05,359.84393310546875,362.10553742457495,353.984758743087,356.3131686288688,88065700
2022-10-06,356.1318359375,361.3993701215644,355.6355993235401,358.44114174816866,82333500
2022-10-07,346.1979064941406,356.2176918591457,344.432509914981,352.09525889115315,107789500
2022-10-10,343.5545959472656,347.5529700367685,341.31209570408595,347.3144037026543,76042800
2022-10-11,341.3788146972656,346.4268856317471,339.441657555121,341.85594728520135,92482800
2022-10-12,340.25274658203125,343.36365998856354,340.00462834807956,341.7891284680159,76991800
2022-10-13,349.2324523925781,350.7020290219594,332.18925999717504,333.23895758959026,147254500
2022-10-14,341.2738952636719,353.32627035722425,340.6345247152281,351.6944557677686,123737000
2022-10-17,350.04364013671875,351.1505914925585,340.9399400894957,347.3621566992135,93168200
2022-10-18,354.15643310546875,358.2788655814361,350.711520738244,357.97349374132114,97162900
2022-10-19,351.6467590332031,354.8435535760599,348.8316647816131,352.11433970586495,79746900
2022-10-20,348.6981201171875,355.6260961767777,347.9346903310534,351.1982907828058,88283100
2022-10-21,357.17193603515625,357.65859149270045,346.9135849578602,348.4213111862988,131038400
2022-10-24,361.5424499511719,362.67802786353946,356.0458731062238,358.6987583066402,85436900
2022-10-25,367.3157653808594,367.6306600761956,361.35160801427605,361.4661151762165,78846300
2022-10-26,364.5483703613281,369.8540823855379,363.9090290046154,364.1666701170704,104087300
2022-10-27,362.60174560546875,367.39214701251325,361.9814498519805,365.55042194011406,81971800
2022-10-28,371.228271484375,371.70540412790007,362.31543719795053,362.49674993223925,100302000
2022-10-31,368.54681396484375,370.6366574184391,367.6402793522776,368.7663054799875,96631300
2022-11-01,366.93408203125,372.5356437948338,365.76035435229414,372.29707747025043,85407600
2022-11-02,357.7253723144531,370.85607010454953,357.6204171263898,366.3423854587386,126990400
2022-11-03,354.0419616699219,357.08607016392386,351.92349163838855,354.4809155332156,87100100
2022-11-04,359.1377258300781,361.5424637304622,353.0781357834755,359.75799240640606,103505200
2022-11-07,362.5730895996094,363.16472938893213,358.3552244250396,360.435515659066,68286900
2022-11-08,364.529296875,367.50659956170625,360.44504309059437,363.679986890698,84641100
2022-11-09,357.01922607421875,363.7086341105511,356.5229895570527,362.5539523085774,78495500
2022-11-10,376.63897705078125,376.9729757332263,368.0028876550996,370.30264142200895,141455800
2022-11-11,380.2843017578125,381.08588117365133,375.608378149284,377.49783406496215,93839900
2022-11-14,377.04925537109375,381.877834879153,376.77251031322436,378.5188319106351,71903500
2022-11-15,380.26513671875,383.9104368342091,376.4480758536066,382.80348568869397,93194500
2022-11-16,377.36419677734375,379.5876219491824,376.7343782310451,378.6333567193718,68508500
2022-11-17,376.2095031738281,376.88705243365007,372.2970391508522,372.6023818822728,74496300
2022-11-18,377.9176025390625,379.6161932348881,375.0643592381177,379.54938768932215,92922500
2022-11-21,376.5435485839844,377.7173054097724,374.70182350827446,376.59127932303574,51243200
2022-11-22,381.6106872558594,381.77292517031464,377.077927085489,378.4902502119182,60429000
2022-11-23,384.01544189453125,384.5020973782574,381.0476617682043,381.2766761134872,68261600
2022-11-25,383.9295654296875,384.4830556409012,383.17571677097555,383.45243275471506,30545400
2022-11-28,377.80316162109375,382.47905555883773,377.03973194191514,380.83771815093434,67881600
2022-11-29,377.15423583984375,379.1295426207394,375.3124819183031,377.93671115122805,52310000
2022-11-30,389.03485107421875,389.03485107421875,375.48430196447526,377.4023553187591,144566700
2022-12-01,388.74859619140625,391.24876657686235,386.2388738341099,390.0750097932602,76398200
2022-12-02,388.30010986328125,389.2066444558519,383.7482747120534,383.853229920111,85342700
2022-12-05,381.3149108886719,386.4106846727753,379.9598703175565,385.4755232109301,77289800
2022-12-06,375.8182678222656,381.6965452135378,373.72845373229296,381.15263615766594,77972200
2022-12-07,375.1789245605469,377.54551283524984,374.0433465972937,374.9689850432598,65927900
2022-12-08,378.1180419921875,379.1868143806111,375.2838731198775,377.06837354618364,60737900
2022-12-09,375.29345703125,379.43496494979524,375.1693978824169,376.877540928146,81447700
2022-12-12,380.7041015625,380.7041015625,375.417464361826,376.08543250830934,75405800
2022-12-13,383.58599853515625,391.7163278716569,380.8186351718438,391.45868674150205,123782500
2022-12-14,381.133544921875,386.95456892239247,378.18486871743545,383.24246302501166,108111300
2022-12-15,371.8103942871094,377.1733606249857,370.1499819805847,376.2667969393166,117705900
2022-12-16,367.4207458496094,370.59386612148,365.2829810609633,369.2517657317392,119858000
2022-12-19,364.3050842285156,367.9479610000422,362.6370475272463,367.6124286419873,79878100
2022-12-20,364.8035888671875,366.42370486544144,362.2248257341367,363.54776346105064,74427200
2022-12-21,370.2584228515625,371.3896198447621,366.86480261636484,367.40164285909003,78167400
2022-12-22,364.9762268066406,370.2391914907207,359.27226326962426,367.2098622997301,100120900
2022-12-23,367.07568359375,367.2194748542559,362.3974795479765,363.9504836726347,59857300
2022-12-27,365.6280822753906,367.30571508666856,363.95044946411275,366.960616093891,51638200
2022-12-28,361.0840148925781,367.53572031281834,360.8539489537457,365.5608804006867,70911500
2022-12-29,367.583740234375,368.4561128288235,363.4040225980941,363.9312961910967,66970900
2022-12-30,366.6154479980469,366.7592392294088,362.78085913190785,364.8994905444754,84022200
2023-01-03,365.07208251953125,370.450079987651,362.20570711462034,368.47526883215227,74850700
2023-01-04,367.8905029296875,369.92283055639075,364.28597966385496,367.3344711039099,85934100
2023-01-05,363.6916198730469,366.0498840558089,363.09726322382664,365.9348510599075,76970500
2023-01-06,372.03179931640625,373.15342943340613,363.7203443233328,366.787997866155,104189600
2023-01-09,371.8209228515625,377.4194487549502,371.6388067821009,374.2271369047477,73978100
2023-01-10,374.42840576171875,374.4955180862106,370.29663872249137,371.2361234986063,65358100
2023-01-11,379.1642150878906,379.24092326423306,375.1954300022919,376.01028615624546,68881100
2023-01-12,380.5446472167969,382.011376504994,376.19240927348505,380.26666054687666,90157700
2023-01-13,382.02093505859375,382.5961292686462,377.07431166109114,377.3427317250366,63903900
2023-01-17,381.3211364746094,383.67942996148565,380.64050506445955,382.00179714035386,62677300
2023-01-18,375.30084228515625,383.5739736096775,375.09953453290353,382.50988909217506,99632300
2023-01-19,372.5686950683594,374.9077675297641,371.2457571335137,373.2588930285292,86958900
2023-01-20,379.50927734375,379.66266441415144,372.31942298138915,373.96829741871426,91806400
2023-01-23,384.0628662109375,385.99932319331543,379.35590453409674,380.314551818449,84178800
2023-01-24,383.650634765625,384.56133208460926,381.19650018692624,382.3852133953482,59524900
2023-01-25,383.79443359375,384.12996598342204,377.2852105542449,379.57639153162364,84800300
2023-01-26,388.012451171875,388.175434067063,383.4876352529639,386.4594474008895,72287400
2023-01-27,388.9040222167969,391.28147800741476,386.7566616675893,386.967565239786,68346200
2023-01-30,384.0245056152344,388.3767724039486,383.7273273025726,386.1431078861568,74202000
2023-01-31,389.67095947265625,389.7188801347345,384.19706240377985,384.5421906397612,86811800
2023-02-01,393.812255859375,396.56359788271243,385.71170461794947,388.4534215519607,101459200
2023-02-02,399.5450134277344,401.01174260046105,395.8062948752539,397.704397771963,101654500
2023-02-03,395.2982177734375,399.7271635935274,394.0903128204698,394.56963646776256,94736800
2023-02-06,392.88238525390625,394.2820312874674,391.2239442533102,392.8440604283562,60295300
2023-02-07,398.020751953125,399.26698166926644,390.7158646278332,391.9620943439746,90990700
2023-02-08,393.66851806640625,397.38807436741587,392.9782908223468,396.0459739638543,76227500
2023-02-09,390.2557067871094,397.42639877292254,389.02863947326034,397.27301170174235,78694900
2023-02-10,391.16644287109375,391.54989593055205,388.26174279369724,389.0765695741987,70769700
2023-02-13,395.7583923339844,395.89261701235364,391.3582042890578,391.81836557198494,64913500
2023-02-14,395.57623291015625,397.88654714068605,391.6170149103328,394.23410329587506,88389300
2023-02-15,396.86083984375,396.9375187591641,392.5373309404456,393.3809452879777,61555700
2023-02-16,391.39642333984375,395.8349639408944,391.2622279633705,391.88534270579567,76431500
2023-02-17,390.418701171875,390.6583629922171,387.34142233465536,389.26831273199565,89257800
2023-02-21,382.5865478515625,387.44689668905306,382.3277236123021,386.39237880681736,82655900
2023-02-22,382.059326171875,384.54221931792307,380.6021634644275,382.9987818589444,83742300
2023-02-23,384.0916442871094,385.56796937278995,379.8640060342025,384.95442103644666,96242400
2023-02-24,379.9885559082031,380.82257423444287,377.3618721210869,379.0682628505167,108194400
2023-02-27,381.28277587890625,384.69555770016393,380.3432910551879,383.3342657519672,80444700
2023-02-28,379.8736267089844,382.76873131447655,379.7681602824562,380.803515853838,96438600
2023-03-01,378.4164123535156,380.285786224129,377.11266611466596,379.05871889408525,99706800
2023-03-02,381.3594970703125,382.20311141280865,376.10609910014693,376.4416315212209,85127800
2023-03-03,387.4756774902344,387.724935164796,382.5290536184137,383.1809267997028,90120000
2023-03-06,387.7440490722656,390.6008283701899,387.3030795348652,388.3000515971973,72795900
2023-03-07,381.8004455566406,387.9358116155142,381.1869265041094,387.69614979307676,108310600
2023-03-08,382.423583984375,383.18089426793244,380.18991944950625,381.9155020986243,74746600
2023-03-09,375.3679504394531,384.87774493306273,374.38054484861016,383.20967866619384,111945300
2023-03-10,369.9515380859375,376.9017301661393,368.42729257488133,374.82145290553643,189253000
2023-03-13,369.4242858886719,374.24630958503957,364.90906558564376,366.0210998932848,157790000
2023-03-14,375.5308837890625,377.17975816787913,371.0443925918974,374.35173718346283,149752400
2023-03-15,373.1822204589844,373.38352820078774,367.84254796683757,369.9324213189262,172996900
2023-03-16,379.7297668457031,380.0748950855989,370.31587262158683,370.82395451887174,143254200
2023-03-17,375.2897033691406,379.5334763060183,373.9039803951704,378.3979622867853,140553400
2023-03-20,378.8983154296875,379.3121292855333,375.3666692245707,376.06913373609086,93055800
2023-03-21,383.8735046386719,384.3546576570402,380.66900909067914,382.2664406357319,91524200
2023-03-22,377.32977294921875,387.31851343521214,377.29130185553555,383.70026302343734,111746600
2023-03-23,378.34979248046875,384.2390994049272,375.6360830177107,380.19740321072396,119351300
2023-03-24,380.8326110839844,380.91921510254883,374.7219619246639,377.069990985465,107682400
2023-03-27,381.5447082519531,383.8831342228275,380.64977069262744,383.1132717788515,74010400
2023-03-28,380.6882629394531,381.54470001628135,378.850254938649,380.85183851528325,62871700
2023-03-29,386.2215270996094,386.46210360467114,383.65215710396006,384.8550396292689,77497900
2023-03-30,388.48291015625,389.10840312839423,386.6160343292529,388.85819419263817,69840000
2023-03-31,393.9583740234375,394.2566864633237,389.30078824463516,389.4066571505015,112062600
2023-04-03,395.4596252441406,395.86377728046097,393.04422801384897,393.4387769608017,67391100
2023-04-04,393.2655944824219,396.3930888912914,391.88947462341105,396.10437947935486,66601500
2023-04-05,392.23590087890625,393.29444326978927,390.58073351331996,392.53421336625786,65200200
2023-04-06,393.7659606933594,394.0450376322365,390.3882575257403,391.437167451645,63743300
2023-04-10,394.170166015625,394.24716694508413,390.66738727373564,391.2832478731585,63681000
2023-04-11,394.2760009765625,395.6809594619992,393.5061679518089,394.7956544202573,59297900
2023-04-12,392.6689758300781,396.6337014636882,392.08198323006627,396.3449920254895,86420400
2023-04-13,397.8846130371094,398.2406615136449,392.6111662470231,393.75631259262076,85814800
2023-04-14,396.9126892089844,399.44355846247794,394.6031608879993,397.2495021524552,78161500
2023-04-17,398.3369140625,398.35614960865223,395.59433632263926,396.8260867230395,66436400
2023-04-18,398.5967712402344,400.04986273859487,397.22068066969723,399.9151257985286,63560000
2023-04-19,398.5294494628906,399.4339901497687,396.6240728742949,396.6818088890477,55227300
2023-04-20,396.3545837402344,398.10598763661955,394.80525587274064,395.7098258250606,75840400
2023-04-21,396.66253662109375,397.1244246963598,394.7090566567866,396.65290416377644,73457400
2023-04-24,397.0763244628906,397.4997414469219,395.12284448225694,396.46043453439125,64332100
2023-04-25,390.773193359375,395.6617241074058,390.7154573508528,395.1035702020275,97766700
2023-04-26,389.1180114746094,392.46684668077467,388.55988695720504,391.3890687387205,80447000
2023-04-27,396.8646545410156,397.13409906910863,391.4083661380691,391.65857511674506,92968400
2023-04-28,400.251953125,400.26158558313546,395.9215758481045,395.9793118624164,89433100
2023-05-01,399.8477478027344,401.8781992260224,399.61677440898023,399.8092473425676,62122300
2023-05-02,395.3537902832031,399.1837787040956,392.4476367591756,399.13564578414,103998500
2023-05-03,392.64007568359375,398.26957154429016,392.3994991884123,395.8541741351487,91531800
2023-05-04,389.8590087890625,391.91832822239473,388.5213894409254,391.59114772802405,94901900
2023-05-05,397.0763244628906,398.125234465571,393.2367329689119,393.4965450134205,87891800
2023-05-08,397.18218994140625,397.6633429667236,395.77723133030975,397.40353090526224,50046800
2023-05-09,395.4403381347656,396.5566164511649,395.2093941269741,395.6328110527547,49220100
2023-05-10,397.28802490234375,398.914324338217,393.4580365761441,398.27919887504333,96142900
2023-05-11,396.5951843261719,396.8838643849846,394.5165998009732,396.4219762908843,70157100
2023-05-12,396.0755310058594,398.04827596600416,393.6505304091499,397.8365674670435,70481500
2023-05-15,397.4420166015625,397.8461686821511,394.76680705489645,396.6817866269805,54289400
2023-05-16,394.7860412597656,397.2591747577228,394.77640880213,396.3353398421656,57705500
2023-05-17,399.57830810546875,400.18453618231763,395.1613273420889,396.8068622851723,87287000
